Ticker,Score,Mom21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,OutperformSPY63,OutperformSPY126,Date,StartWindow,Eligible,Rank
VO,13.174077159894654,0.08309880663235902,0.07671133469134839,0.27203957556248937,0.004341596223910171,0.05065150641768734,0.16662444261883735,True,True,True,True,True,True,2020-10-21,2020-01-01,False,45
TMFC,13.13539896001124,0.06784686096735104,0.11881874663332948,0.3281696994610026,0.04644900816589126,0.10678163031620058,0.2385833809141615,True,True,True,True,True,True,2020-10-21,2020-01-01,False,46
XME,13.01323581831349,0.09701501020869774,0.0887225231104587,0.39940842637188045,0.01635278464302048,0.17802035722707843,0.30235281114983587,True,True,True,True,True,True,2020-10-21,2020-01-01,False,47
VWO,12.949579938298875,0.06764441742350757,0.0629683259207694,0.30451897726222366,-0.00940141254666882,0.08313090811742163,0.16133960721567792,True,True,True,True,False,True,2020-10-21,2020-01-01,False,48
AVUS,12.886316431990696,0.07737710041970858,0.08558120530567659,0.26374097734418367,0.013211466838238373,0.042352908199381645,0.1768656373944737,True,True,True,True,True,True,2020-10-21,2020-01-01,False,49
QTEC,12.854856933983859,0.09111822776165646,0.10350735871877581,0.30405634379672564,0.031137620251337594,0.08266827465192361,0.25003689503339743,True,True,True,True,True,True,2020-10-21,2020-01-01,False,50
AVEM,12.826742517206375,0.06208801154226662,0.06323871573492368,0.2916142669884765,-0.009131022732514538,0.07022619784367445,0.14997911792342553,True,True,True,True,False,True,2020-10-21,2020-01-01,False,51
XT,12.719902060969433,0.06743029845545134,0.07863749432877354,0.2934175426596075,0.006267755861335322,0.07202947351480549,0.18323901790157404,True,True,True,True,True,True,2020-10-21,2020-01-01,False,52
SCZ,12.510257877300162,0.04424030383870137,0.07867409935158642,0.2809251822743024,0.006304360884148208,0.059537113129500385,0.15003285308607514,True,True,True,True,True,True,2020-10-21,2020-01-01,False,53
PICK,12.395743543951372,0.053183735908611585,0.05833669534766028,0.4014468213995175,-0.014033043119777933,0.18005875225471546,0.23144580852644098,True,True,True,True,False,True,2020-10-21,2020-01-01,False,54
XLB,12.258948413255798,0.06393359927940723,0.06894342814369447,0.325089879439322,-0.003426310323743742,0.10370181029451997,0.21135236954518574,True,True,True,True,False,True,2020-10-21,2020-01-01,False,55
EWD,12.23296761778482,0.057776614092952094,0.05500582775573659,0.3821480727943942,-0.017363910711701624,0.1607600036495922,0.22790404374272064,True,True,True,True,False,True,2020-10-21,2020-01-01,False,56
VTI,12.217399481283973,0.06740691413175104,0.08020111370757754,0.2464719892869618,0.007831375240139327,0.025083920142159766,0.17509809660435127,True,True,True,True,True,True,2020-10-21,2020-01-01,False,57
ESGU,11.988570341441438,0.06582144058979367,0.07894829590714192,0.24227121817403474,0.006578557439703703,0.020883149029232717,0.17915210406679166,True,True,True,True,True,True,2020-10-21,2020-01-01,False,58
DSI,11.946257222799384,0.06687209007742445,0.07815665083259948,0.23944172568686728,0.0057869123651612675,0.018053656542065255,0.17970296184661896,True,True,True,True,True,True,2020-10-21,2020-01-01,False,59
RSP,11.884246218889343,0.07025577416136763,0.060344373784261496,0.23683457591019086,-0.01202536468317672,0.015446506765388834,0.16388163197764974,True,True,True,True,False,True,2020-10-21,2020-01-01,False,60
VOE,11.87581225695708,0.08251557464102022,0.06093905530285926,0.22022351487315572,-0.011430683164578959,-0.0011645542716463009,0.17102476138527659,True,True,True,True,False,False,2020-10-21,2020-01-01,False,61
EMXC,11.842920111715756,0.053773797109546884,0.043088712548853936,0.28548618960932437,-0.02928102591858428,0.06409812046452235,0.15573313548807474,True,True,True,True,False,True,2020-10-21,2020-01-01,False,62
VT,11.765039186029021,0.05548471537501487,0.0622430322702614,0.24164497073616076,-0.010126706197176816,0.020256901591358734,0.1536397557609171,True,True,True,True,False,True,2020-10-21,2020-01-01,False,63
VIG,11.75245107881296,0.05910662760657437,0.08116790418338815,0.18925017999794314,0.008798165715949935,-0.03213788914685889,0.14472368041425177,True,True,True,True,True,False,2020-10-21,2020-01-01,False,64
SPYX,11.71862009262209,0.06407741131684053,0.07823666094341619,0.22994442085863898,0.005866922475977976,0.008556351713836952,0.17969865516730033,True,True,True,True,True,True,2020-10-21,2020-01-01,False,65
GSLC,11.580448010219468,0.06499037452794543,0.0741499439915545,0.2205569640414773,0.001780205524116285,-0.0008311051033247363,0.17582734120547377,True,True,True,True,True,False,2020-10-21,2020-01-01,False,66
SLVP,11.569938561953574,0.15882768834250904,0.005322326436677516,0.5797734735591085,-0.0670474120307607,0.35838540441430644,0.49165819244852066,True,True,True,True,False,True,2020-10-21,2020-01-01,False,67
EWN,11.524205435614117,0.061764621593012325,0.049113393332722355,0.306425143496178,-0.02325634513471586,0.08503707435137597,0.20548225619014893,True,True,True,True,False,True,2020-10-21,2020-01-01,False,68
JETS,11.502379143783976,0.0658682481960906,0.11738858722625878,0.3323354454375733,0.04501884875882056,0.1109473762927713,0.3153769245128462,True,True,True,True,True,True,2020-10-21,2020-01-01,False,69
MGC,11.491910099125986,0.058838812236486904,0.07848811609164619,0.23006422786097902,0.006118377624207971,0.008676158716176996,0.1832523228003296,True,True,True,True,True,True,2020-10-21,2020-01-01,False,70
SPY,11.47680567097601,0.06226765000628087,0.07236973846743822,0.22138806914480202,0.0,0.0,0.17520323167620633,True,True,True,True,False,False,2020-10-21,2020-01-01,False,71
FNDC,11.447328461033614,0.04085815810324367,0.06738850937881935,0.23414704855397428,-0.004981229088618866,0.012758979409172255,0.1481797975925256,True,True,True,True,False,True,2020-10-21,2020-01-01,False,72
XLU,11.437773805926746,0.11447543373868951,0.06532105968885382,0.11031725114403357,-0.007048678778584394,-0.11107081800076846,0.16463969010815055,True,True,True,True,False,False,2020-10-21,2020-01-01,False,73
VSGX,11.38106508611961,0.04318689072267645,0.052464231777260784,0.24180185820820443,-0.019905506690177432,0.02041378906340241,0.14202424710768155,True,True,True,True,False,True,2020-10-21,2020-01-01,False,74
EWT,11.248454946040034,0.050353192468364893,0.050113924761815865,0.3037329672314417,-0.02225581370562235,0.0823448980866397,0.20115449617202905,True,True,True,True,False,True,2020-10-21,2020-01-01,False,75
XLC,11.24468641173859,0.06054821605809635,0.07756085245380939,0.2614696148152702,0.005191113986371176,0.04008154567046818,0.21936678435466753,True,True,True,True,True,True,2020-10-21,2020-01-01,False,76
DIA,11.18107373604865,0.05421130810950325,0.07059707376246194,0.19823129415546092,-0.001772664704976279,-0.0231567749893411,0.1584847570986896,True,True,True,True,False,False,2020-10-21,2020-01-01,False,77
VPL,11.125477333818719,0.025918433710343747,0.07072511294164441,0.21581611299901038,-0.001644625525793808,-0.0055719561457916456,0.1323487824551835,True,True,True,True,False,False,2020-10-21,2020-01-01,False,78
IHI,11.11029049419083,0.07207552975345499,0.06894412670193883,0.1964987543895269,-0.003425611765499381,-0.024889314755275116,0.1849603333027016,True,True,True,True,False,False,2020-10-21,2020-01-01,False,79
JQUA,11.094616701244853,0.05856127933060096,0.06178833582373877,0.20097856439607265,-0.010581402643699445,-0.02040950474872938,0.1602290229325844,True,True,True,True,False,False,2020-10-21,2020-01-01,False,80
DIVO,11.069646041919043,0.046227212460473455,0.07522741162948487,0.15946030036278946,0.002857673162046659,-0.06192776878201256,0.12952776654356807,True,True,True,True,True,False,2020-10-21,2020-01-01,False,81
AVDV,10.905322830113779,0.04561487942749398,0.05132085165198852,0.2384879328432814,-0.021048886815449697,0.01709986369847938,0.1646425074699194,True,True,True,True,False,True,2020-10-21,2020-01-01,False,82
KBE,10.712358484652261,0.16270799339480657,0.0471255481187578,0.18673395661338743,-0.025244190348680418,-0.034654112531414594,0.30392396994403853,True,True,True,True,False,False,2020-10-21,2020-01-01,False,83
EEMV,10.63767838804629,0.043054265117928425,0.045362156234410866,0.1649199260074894,-0.02700758223302735,-0.05646814313731263,0.11285282189420554,True,True,True,True,False,False,2020-10-21,2020-01-01,False,84
VXUS,10.631496928908168,0.038334307198892414,0.040504754589095304,0.2281154930005429,-0.03186498387834291,0.006727423855740877,0.14620369919658513,True,True,True,True,False,True,2020-10-21,2020-01-01,False,85
KIE,10.606428028231129,0.10214663262569013,0.03637805245930226,0.20399108534551158,-0.03599168600813596,-0.017396983799290444,0.21896782817484509,True,True,True,True,False,False,2020-10-21,2020-01-01,False,86
VIGI,10.568352711712981,0.03818129239054646,0.05043302431112617,0.2111423941165711,-0.021936714156312043,-0.010245675028230927,0.14886335731738887,True,True,True,True,False,False,2020-10-21,2020-01-01,False,87
EWA,10.549137839829129,0.04954039213402095,0.0259611111147664,0.27108664601584564,-0.046408627352671816,0.04969857687104362,0.18009498201437385,True,True,True,True,False,True,2020-10-21,2020-01-01,False,88
XLP,10.310394685502715,0.04899622695364392,0.05728041808762274,0.12758832128389086,-0.015089320379815474,-0.09379974786091116,0.12482657218876951,True,True,True,True,False,False,2020-10-21,2020-01-01,False,89
AVDE,10.273868338342533,0.034521915819165194,0.03811189202602194,0.2216270672010059,-0.03425784644141627,0.00023899805620386516,0.15009103733149395,True,True,True,True,False,True,2020-10-21,2020-01-01,False,90
CIBR,10.172601079594543,0.048893787477225725,0.05443514858047571,0.2630069772840107,-0.017934589886962504,0.041618908139208655,0.22635072211279245,True,True,True,True,False,True,2020-10-21,2020-01-01,False,91
MOAT,10.172013445640328,0.0534438382711806,0.04479272288646663,0.17383096792188701,-0.027577015580971587,-0.04755710122291501,0.15634131559280914,True,True,True,True,False,False,2020-10-21,2020-01-01,False,92
PKW,10.161830718754723,0.05675590376612227,0.046675301119490475,0.19264645731766494,-0.02569443734794774,-0.02874161182713708,0.17772694713283085,True,True,True,True,False,False,2020-10-21,2020-01-01,False,93
PFFD,10.046452200526991,0.024141834190491984,0.039148475879451805,0.10146659363993682,-0.03322126258798641,-0.1199214755048652,0.05951771862747945,True,True,True,True,False,False,2020-10-21,2020-01-01,False,94
XYLD,9.993957991570518,0.02719180829959722,0.05942465291787369,0.15000369591335394,-0.012945085549564528,-0.07138437323144808,0.12679119638599956,True,True,True,True,False,False,2020-10-21,2020-01-01,False,95
JEPI,9.967336468061127,0.0403901317065305,0.040411717719547546,0.10993211649731705,-0.03195802074789067,-0.11145595264748498,0.09501518659555035,True,True,True,True,False,False,2020-10-21,2020-01-01,False,96
BBJP,9.945246505845569,0.008116918441874788,0.06746881388395498,0.18229409991691048,-0.004900924583483235,-0.039093969227891545,0.1343645407820159,True,True,True,True,False,False,2020-10-21,2020-01-01,False,97
ANGL,9.902635203754155,0.0195567051541623,0.012825157095552875,0.15713168612315687,-0.05954458137188534,-0.06425638302164516,0.06780976792867205,True,True,True,True,False,False,2020-10-21,2020-01-01,False,98
EFG,9.871720715009264,0.019891988068112765,0.04298330290938668,0.21930954855201867,-0.029386435558051538,-0.0020785205927833506,0.15211519933389922,True,True,True,True,False,False,2020-10-21,2020-01-01,False,99
QYLD,9.87009205956817,0.0322406072028707,0.04915129549841257,0.15000947948126941,-0.023218442969025643,-0.07137858966353261,0.12756819001191264,True,True,True,True,False,False,2020-10-21,2020-01-01,False,100
TDIV,9.860603754247208,0.05443459801934414,0.061670681353110046,0.17446018916414108,-0.01069905711432817,-0.04692787998066095,0.1939683656784941,True,True,True,True,False,False,2020-10-21,2020-01-01,False,101
GSIE,9.851586505315725,0.029189126594430403,0.03587943652540182,0.20146200773610357,-0.036490301942036396,-0.01992606140869846,0.14508342466539143,True,True,True,True,False,False,2020-10-21,2020-01-01,False,102
USHY,9.847691407406561,0.020780078411490432,0.017933484851129222,0.12650257886395844,-0.054436253616308994,-0.09488549028084359,0.05624337751471745,True,True,True,True,False,False,2020-10-21,2020-01-01,False,103
FTCS,9.7636805560776,0.03904566139736598,0.04890400652474969,0.17275189917701028,-0.023465731942688528,-0.04863616996779174,0.15897152798951342,True,True,True,True,False,False,2020-10-21,2020-01-01,False,104
EZA,9.70712603551789,0.09977446884942043,0.004634541375539314,0.30404968169155233,-0.0677351970918989,0.08266161254675031,0.2924606150048406,True,True,True,True,False,True,2020-10-21,2020-01-01,False,105
SHYG,9.519520409395392,0.020120975666640728,0.01694986169603352,0.09661778452593928,-0.0554198767714047,-0.12477028461886275,0.048075274601561455,True,True,True,True,False,False,2020-10-21,2020-01-01,False,106
HYD,9.410422462032413,0.0043488706710193,0.0012152018898849981,0.11974462881178383,-0.07115453657755322,-0.1016434403330182,0.027523445819011377,True,True,True,True,False,False,2020-10-21,2020-01-01,False,107
VTV,9.40493176232945,0.051025190342051774,0.038341531792945194,0.12484126684221275,-0.03402820667449302,-0.09654680230258927,0.14603319217804134,True,True,True,True,False,False,2020-10-21,2020-01-01,False,108
SLV,9.34807691421523,0.10014174924861585,0.09806704011493395,0.6389866891629128,0.02569730164749573,0.41759862001811077,0.572798806493326,False,True,True,True,True,True,2020-10-21,2020-01-01,False,109
REM,9.049038106786453,0.0446496942380159,0.048755734404118733,0.3441662050253034,-0.023614004063319483,0.12277813588050135,0.2300712894590504,False,True,True,True,False,True,2020-10-21,2020-01-01,False,110
USMV,9.042734219958243,0.042096651022768716,0.03194270102932273,0.11588370161223605,-0.04042703743811549,-0.10550436753256598,0.13586670165685352,True,True,True,True,False,False,2020-10-21,2020-01-01,False,111
EBND,8.986782048019474,0.021636328511025482,0.001390370582225131,0.10362256690018379,-0.07097936788521308,-0.11776550224461824,0.061871839061989606,True,True,True,True,False,False,2020-10-21,2020-01-01,False,112
XLF,8.737945695038023,0.0637930283804633,0.022486211767403397,0.14875997121270634,-0.04988352670003482,-0.07262809793209568,0.1948333008416255,True,True,True,True,False,False,2020-10-21,2020-01-01,False,113
XAR,8.565763263029206,0.057253424277768916,0.03199192491227354,0.1854619760578764,-0.04037781355516468,-0.035926093086925626,0.23184752552380627,True,True,True,True,False,False,2020-10-21,2020-01-01,False,114
EWS,8.46873359823523,0.049046377700851185,0.01476007935629875,0.10309121392724041,-0.057609659111139466,-0.11829685521756161,0.14326335126803727,True,True,True,True,False,False,2020-10-21,2020-01-01,False,115
EIS,8.389341046265415,0.0867073993466021,0.017569873896137844,0.1388549789056177,-0.05479986457130037,-0.08253309023918431,0.23214855429197212,True,True,True,True,False,False,2020-10-21,2020-01-01,False,116
SCHP,8.344599773924763,0.002406856479360453,0.012366503325302425,0.038622375369123274,-0.06000323514213579,-0.18276569377567875,0.03052245091687737,True,True,True,True,False,False,2020-10-21,2020-01-01,False,117
BNDX,8.249037742633867,0.003891224363417045,0.006751123468206499,0.026754783171329954,-0.06561861499923172,-0.19463328597347207,0.021763626780573104,True,True,True,True,False,False,2020-10-21,2020-01-01,False,118
BBCA,8.089476339286385,0.03763891728778557,0.037960757020353286,0.20692869323769192,-0.03440898144708493,-0.014459375907110106,0.1526660668811376,False,True,True,True,False,False,2020-10-21,2020-01-01,False,119
SPYD,7.791795926524609,0.06922509323568593,0.010577665829978766,0.11446143343773851,-0.06179207263745945,-0.10692663570706351,0.20869759012216874,True,True,True,True,False,False,2020-10-21,2020-01-01,False,120
VEA,7.716572015662057,0.0287773610850115,0.033196522460264166,0.20754687218629853,-0.03917321600717405,-0.013841196958503499,0.15209117080704262,False,True,True,True,False,False,2020-10-21,2020-01-01,False,121
DIV,7.308490165063137,0.06047505375953932,0.02041296453938468,0.13873182837677467,-0.051956773928053535,-0.08265624076802736,0.1526833494183221,False,True,True,True,False,False,2020-10-21,2020-01-01,False,122
SDIV,7.230601093306361,0.05230874849809264,-0.0017075401575539217,0.20986901693903803,-0.07407727862499214,-0.011519052205763991,0.14493244330097596,True,True,False,True,False,False,2020-10-21,2020-01-01,False,123
EWG,6.952017641345894,0.020672787258263936,0.00275390619307192,0.3077445099677232,-0.0696158322743663,0.08635644082292115,0.2123505787098945,False,True,True,True,False,True,2020-10-21,2020-01-01,False,124
VNQI,6.894967455489345,0.02688511380385461,0.034052462269738015,0.1330242364121268,-0.0383172761977002,-0.08836383273267523,0.13557957829280204,False,True,True,True,False,False,2020-10-21,2020-01-01,False,125
ESGD,6.853793604393934,0.024689310976312884,0.019816018471544128,0.18791466794401268,-0.05255371999589409,-0.03347340120078934,0.15676291952045399,False,True,True,True,False,False,2020-10-21,2020-01-01,False,126
FNDF,6.780386375310716,0.03085159790961134,0.01952803967559813,0.18334566257281915,-0.052841698791840086,-0.03804240657198288,0.16570557662372792,False,True,True,True,False,False,2020-10-21,2020-01-01,False,127
VYMI,6.610806411338258,0.02872702393724258,0.0026259631351053248,0.17162799401116002,-0.06974377533233289,-0.049760075133642,0.1414092727172163,False,True,True,True,False,False,2020-10-21,2020-01-01,False,128
EWQ,6.601801852237051,0.040029244347661086,4.440892098500626e-16,0.21952193598365888,-0.07236973846743777,-0.0018661331611431464,0.19015230105890696,False,True,True,True,False,False,2020-10-21,2020-01-01,False,129
BKLN,6.337130220418617,0.002764934764207805,0.011549491071108697,0.0584310073446479,-0.06082024739632952,-0.16295706180015412,0.04482164313891358,False,True,True,True,False,False,2020-10-21,2020-01-01,False,130
EIDO,6.326831730537446,0.1042764460865504,-0.011017891251188683,0.25909320087379073,-0.0833876297186269,0.037705131728988706,0.28942971714082416,True,True,False,True,False,True,2020-10-21,2020-01-01,False,131
VGK,6.263003973801074,0.028926368158041393,0.00522364759216809,0.19948375305681476,-0.06714609087527013,-0.021904316087987263,0.18187597821971,False,True,True,True,False,False,2020-10-21,2020-01-01,False,132
SUSB,6.213329376341591,7.621480428898764e-05,0.0025273233284535124,0.03417386296979319,-0.0698424151389847,-0.18721420617500883,0.018054708081555026,False,True,True,True,False,False,2020-10-21,2020-01-01,False,133
FNDE,6.010749263935754,0.04516392560950977,-0.010488063904698919,0.16403533634679834,-0.08285780237213713,-0.05735273279800368,0.14882998462795952,True,True,False,True,False,False,2020-10-21,2020-01-01,False,134
VNQ,5.945182039680249,0.05502722505521929,0.02952840148613589,0.11761296093711171,-0.042841336981302325,-0.10377510820769031,0.20596325251667372,False,True,True,True,False,False,2020-10-21,2020-01-01,False,135
XBI,5.50000753170977,0.04397608847079759,0.016103708574353615,0.17570492117755676,-0.0562660298930846,-0.04568314796724526,0.3328773474198319,True,True,True,True,False,False,2020-10-21,2020-01-01,False,136
EFAV,5.299085762836827,0.010225122251322105,0.011424199996612927,0.082440392554745,-0.06094553847082529,-0.13894767659005702,0.12301408920663326,False,True,True,True,False,False,2020-10-21,2020-01-01,False,137
UAE,5.270100890361546,-0.006579146434207761,0.05048693605910359,0.11989081226856979,-0.021882802408334623,-0.10149725687623223,0.1748785993488001,False,True,True,True,False,False,2020-10-21,2020-01-01,False,138
HEFA,5.143939811252831,0.009502861137327123,0.003633501369254999,0.11119337513682925,-0.06873623709818322,-0.11019469400797277,0.14074870130732112,False,True,True,True,False,False,2020-10-21,2020-01-01,False,139
XLV,5.121036773072622,0.03846878146247623,0.010854323822192313,0.06382290448060135,-0.0615154146452459,-0.15756516466420067,0.15900563156364672,False,True,True,True,False,False,2020-10-21,2020-01-01,False,140
EWH,4.987885319181363,0.008723455523840906,0.03339588272161986,0.06181817143607615,-0.03897385574581835,-0.15956989770872587,0.14774770155326286,False,True,True,True,False,False,2020-10-21,2020-01-01,False,141
