TickerA,TickerB,Correlation,AbsCorrelation,WeightA,WeightB
SGOV,KIE,-0.028146844327054107,0.028146844327054107,0.1792279539895786,0.03232934583723664
SGOV,EWY,-0.02599630996589602,0.02599630996589602,0.1792279539895786,0.08100933899496486
SGOV,MLPA,-0.025615998830240298,0.025615998830240298,0.1792279539895786,0.03232934583723664
SGOV,DIV,-0.02394698957173652,0.02394698957173652,0.1792279539895786,0.03232934583723664
SGOV,AVDV,-0.020337580013026123,0.020337580013026123,0.1792279539895786,0.060479866179563406
SGOV,GLDM,0.016749076305173978,0.016749076305173978,0.1792279539895786,0.05802845418375615
GLDM,KIE,-0.013620645620609582,0.013620645620609582,0.05802845418375615,0.03232934583723664
SGOV,CIBR,-0.011916111155721039,0.011916111155721039,0.1792279539895786,0.055713332240878814
SGOV,SPYD,-0.00920477049657401,0.00920477049657401,0.1792279539895786,0.03658304711769883
SGOV,EWT,-0.006906027770232462,0.006906027770232462,0.1792279539895786,0.07712173112169558
SGOV,EWS,-0.00015951597112811168,0.00015951597112811168,0.1792279539895786,0.03232934583723664
