Ticker,Overlay,ActionType,WeightBefore,WeightAfter,WeightReleased,WeightRedistributedToEligible,WeightFreedToSGOV,Reason,Date,StartWindow,AboveSMA126,Mom63,Mom126
EIS,StalePosition,SoftTargetTrim,0.04032923401243017,0.020164617006215083,0.020164617006215083,0.020164617006215083,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.04032923401243017,0.020164617006215083,0.020164617006215083,0.020164617006215083,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.04032923401243017,0.020164617006215083,0.020164617006215083,0.020164617006215083,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
KCE,StalePosition,SoftTargetTrim,0.09672010074807387,0.048360050374036935,0.048360050374036935,0.048360050374036935,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
PHO,StalePosition,SoftTargetTrim,0.030683946907562456,0.015341973453781228,0.015341973453781228,0.015341973453781228,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.09774319412819467,0.048871597064097334,0.048871597064097334,0.048871597064097334,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
VNQ,StalePosition,SoftTargetTrim,0.04896722444132257,0.024483612220661286,0.024483612220661286,0.024483612220661286,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
XLF,StalePosition,SoftTargetTrim,0.02817686475531461,0.014088432377657304,0.014088432377657304,0.014088432377657304,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.04032923401243017,0.020164617006215083,0.020164617006215083,0.020164617006215083,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-02,2020-01-01,,,
ANGL,StalePosition,HardExit,0.01622751714028663,0.0,0.01622751714028663,0.0,0.01622751714028663,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-02,2020-01-01,False,-0.015640711873935564,0.02582773191704879
IHI,StalePosition,HardExit,0.01767138674575915,0.0,0.01767138674575915,0.0,0.01767138674575915,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-02,2020-01-01,False,-0.0675568198805584,0.10825771995606659
KSA,StalePosition,HardExit,0.05666664029369222,0.0,0.05666664029369222,0.0,0.05666664029369222,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-02,2020-01-01,False,-0.033421472504426175,0.04104056638884601
MLPA,StalePosition,HardExit,0.019951361693812387,0.0,0.019951361693812387,0.0,0.019951361693812387,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-02,2020-01-01,False,-0.01862719422698267,-0.09737741784899878
XLV,StalePosition,HardExit,0.027588376071805535,0.0,0.027588376071805535,0.0,0.027588376071805535,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-02,2020-01-01,False,-0.045754062866473544,0.06992698835929323
INDA,StalePosition,SoftTargetTrim,0.033704043292375585,0.016852021646187793,0.016852021646187793,0.016852021646187793,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
JMOM,StalePosition,SoftTargetTrim,0.033704043292375585,0.016852021646187793,0.016852021646187793,0.016852021646187793,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
KCE,StalePosition,SoftTargetTrim,0.0808311524550966,0.0404155762275483,0.0404155762275483,0.0404155762275483,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
SCHP,StalePosition,SoftTargetTrim,0.028305202072686927,0.014152601036343464,0.014152601036343464,0.014152601036343464,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.08168617448614005,0.04084308724307002,0.04084308724307002,0.04084308724307002,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
VGLT,StalePosition,SoftTargetTrim,0.028731913661722404,0.014365956830861202,0.014365956830861202,0.014365956830861202,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
VIG,StalePosition,SoftTargetTrim,0.02730954169827081,0.013654770849135404,0.013654770849135404,0.013654770849135404,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
VUG,StalePosition,SoftTargetTrim,0.028731913661722404,0.014365956830861202,0.014365956830861202,0.014365956830861202,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.033704043292375585,0.016852021646187793,0.016852021646187793,0.016852021646187793,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2021-12-31,2020-01-01,,,
LIT,StalePosition,HardExit,0.020162876998375094,0.0,0.020162876998375094,0.0,0.020162876998375094,Ineligible and below SMA126 -> hard exit after turnover cap,2021-12-31,2020-01-01,False,0.07495525217997145,0.16176657767147562
EIS,StalePosition,SoftTargetTrim,0.05885593807296869,0.029427969036484345,0.029427969036484345,0.029427969036484345,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
INDA,StalePosition,SoftTargetTrim,0.03202795999075573,0.016013979995377865,0.016013979995377865,0.016013979995377865,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
SMIN,StalePosition,SoftTargetTrim,0.07762396652367887,0.03881198326183943,0.03881198326183943,0.03881198326183943,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
XLV,StalePosition,SoftTargetTrim,0.03244102519230073,0.016220512596150365,0.016220512596150365,0.016220512596150365,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.03202795999075573,0.016013979995377865,0.016013979995377865,0.016013979995377865,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
XYLD,StalePosition,SoftTargetTrim,0.029906224124273944,0.014953112062136972,0.014953112062136972,0.014953112062136972,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-02-02,2020-01-01,,,
EWL,StalePosition,HardExit,0.019746123155904412,0.0,0.019746123155904412,0.0,0.019746123155904412,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.021513829683972974,-0.010678213609057075
JMOM,StalePosition,HardExit,0.019514359971742397,0.0,0.019514359971742397,0.0,0.019514359971742397,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.08366604235786712,-0.01859133164535054
KCE,StalePosition,HardExit,0.046800563132921566,0.0,0.046800563132921566,0.0,0.046800563132921566,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.1207635956291856,-0.0004175122721201685
SCHP,StalePosition,HardExit,0.016388475932330483,0.0,0.016388475932330483,0.0,0.016388475932330483,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.011957732167587665,-0.006957106249011025
VGLT,StalePosition,HardExit,0.016635538383571638,0.0,0.016635538383571638,0.0,0.016635538383571638,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.018885864140358644,-0.04772847064445607
VNQ,StalePosition,HardExit,0.03930761960620636,0.0,0.03930761960620636,0.0,0.03930761960620636,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.020393774915368756,0.016695287521319546
VUG,StalePosition,HardExit,0.016635538383571638,0.0,0.016635538383571638,0.0,0.016635538383571638,Ineligible and below SMA126 -> hard exit after turnover cap,2022-02-02,2020-01-01,False,-0.06959933524744066,-0.013811905819495984
DIVO,StalePosition,SoftTargetTrim,0.02564326867397297,0.012821634336986486,0.012821634336986486,0.012821634336986486,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-03-02,2020-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.04944504515549447,0.024722522577747236,0.024722522577747236,0.024722522577747236,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-03-02,2020-01-01,,,
XLU,StalePosition,SoftTargetTrim,0.029066464134407548,0.014533232067203774,0.014533232067203774,0.014533232067203774,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-03-02,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.026129384220751225,0.013064692110375612,0.013064692110375612,0.013064692110375612,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-03-02,2020-01-01,,,
BKLN,StalePosition,HardExit,0.012194158503411608,0.0,0.012194158503411608,0.0,0.012194158503411608,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,0.0036671309509606065,-0.004137480285871908
EIS,StalePosition,HardExit,0.01991277654897976,0.0,0.01991277654897976,0.0,0.01991277654897976,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,-0.009082401038377763,0.02315115481674379
INDA,StalePosition,HardExit,0.010836045291214128,0.0,0.010836045291214128,0.0,0.010836045291214128,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,-0.0323413548663577,-0.0576861261487136
SMIN,StalePosition,HardExit,0.026262578608723504,0.0,0.026262578608723504,0.0,0.026262578608723504,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,-0.06236336562875722,-0.0580454204642874
TDIV,StalePosition,HardExit,0.012194158503411608,0.0,0.012194158503411608,0.0,0.012194158503411608,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,-0.009525463805645229,0.0018073608037123545
XLV,StalePosition,HardExit,0.010975797970855856,0.0,0.010975797970855856,0.0,0.010975797970855856,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,0.016943309648240534,-0.022859766545400895
XYLD,StalePosition,HardExit,0.010118196700425764,0.0,0.010118196700425764,0.0,0.010118196700425764,Ineligible and below SMA126 -> hard exit after turnover cap,2022-03-02,2020-01-01,False,0.016440908153048106,0.015510317894431358
GNR,StalePosition,SoftTargetTrim,0.03204193983580465,0.016020969917902327,0.016020969917902327,0.016020969917902327,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-04-01,2020-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.03669242345855289,0.018346211729276446,0.018346211729276446,0.018346211729276446,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-04-01,2020-01-01,,,
GNR,StalePosition,SoftTargetTrim,0.02720604258871532,0.01360302129435766,0.01360302129435766,0.01360302129435766,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-05-02,2020-01-01,,,
SPYD,StalePosition,SoftTargetTrim,0.03374132862526287,0.016870664312631435,0.016870664312631435,0.016870664312631435,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-05-02,2020-01-01,,,
XLP,StalePosition,SoftTargetTrim,0.031154656690949942,0.015577328345474971,0.015577328345474971,0.015577328345474971,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-05-02,2020-01-01,,,
XLU,StalePosition,SoftTargetTrim,0.04855281699031279,0.024276408495156394,0.024276408495156394,0.024276408495156394,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-05-02,2020-01-01,,,
BBCA,StalePosition,HardExit,0.003153077446232413,0.0,0.003153077446232413,0.0,0.003153077446232413,Ineligible and below SMA126 -> hard exit after turnover cap,2022-05-02,2020-01-01,False,-0.041654017098263885,-0.05075444213613345
GLDM,StalePosition,HardExit,0.00795581978999852,0.0,0.00795581978999852,0.0,0.00795581978999852,Ineligible and below SMA126 -> hard exit after turnover cap,2022-05-02,2020-01-01,False,0.03353831201452695,0.03759820919012302
KSA,StalePosition,SoftTargetTrim,0.05657619947102525,0.028288099735512624,0.028288099735512624,0.028288099735512624,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-06-02,2020-01-01,,,
OIH,StalePosition,SoftTargetTrim,0.03868587442458158,0.01934293721229079,0.01934293721229079,0.01934293721229079,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-06-02,2020-01-01,,,
IXC,StalePosition,SoftTargetTrim,0.06,0.03,0.03,0.03,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-08-02,2020-01-01,,,
OIH,StalePosition,HardExit,0.0035110613825973663,0.0,0.0035110613825973663,0.0,0.0035110613825973663,Ineligible and below SMA126 -> hard exit after turnover cap,2022-08-02,2020-01-01,False,-0.12248816301750265,0.012034370307378639
SUSB,StalePosition,HardExit,0.003558525291399918,0.0,0.003558525291399918,0.0,0.003558525291399918,Ineligible and below SMA126 -> hard exit after turnover cap,2022-08-02,2020-01-01,False,0.006488265182853725,-0.0350887997333621
TUR,StalePosition,HardExit,0.002684332741000682,0.0,0.002684332741000682,0.0,0.002684332741000682,Ineligible and below SMA126 -> hard exit after turnover cap,2022-08-02,2020-01-01,False,-0.09208666352364536,-0.017317301478466662
IXC,StalePosition,SoftTargetTrim,0.03177926264569996,0.01588963132284998,0.01588963132284998,0.01588963132284998,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-09-02,2020-01-01,,,
XLE,StalePosition,SoftTargetTrim,0.05308631021713493,0.026543155108567466,0.026543155108567466,0.026543155108567466,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-09-02,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.056613511517484,0.028306755758742,0.028306755758742,0.028306755758742,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-09-02,2020-01-01,,,
DIV,StalePosition,HardExit,0.0008037398699496517,0.0,0.0008037398699496517,0.0,0.0008037398699496517,Ineligible and below SMA126 -> hard exit after turnover cap,2022-09-02,2020-01-01,False,-0.048563695812998464,-0.014273791999471985
XLV,StalePosition,HardExit,0.0008037398699496517,0.0,0.0008037398699496517,0.0,0.0008037398699496517,Ineligible and below SMA126 -> hard exit after turnover cap,2022-09-02,2020-01-01,False,-0.033290007757743934,-0.03303007998244156
ECH,StalePosition,HardExit,0.01323277788979333,0.0,0.01323277788979333,0.0,0.01323277788979333,Ineligible and below SMA126 -> hard exit after turnover cap,2022-09-30,2020-01-01,False,0.020408157550031447,-0.1559366147068163
ICLN,StalePosition,HardExit,0.013230295944833784,0.0,0.013230295944833784,0.0,0.013230295944833784,Ineligible and below SMA126 -> hard exit after turnover cap,2022-09-30,2020-01-01,False,0.0026260018469213,-0.11180403201439448
XLU,StalePosition,HardExit,0.013244135740084144,0.0,0.013244135740084144,0.0,0.013244135740084144,Ineligible and below SMA126 -> hard exit after turnover cap,2022-09-30,2020-01-01,False,-0.049658302176090685,-0.11945027497855976
BKLN,StalePosition,HardExit,0.01266624229413061,0.0,0.01266624229413061,0.0,0.01266624229413061,Ineligible and Mom63/Mom126 both negative -> hard exit after turnover cap,2022-11-02,2020-01-01,True,-0.014964998414152997,-0.015220189297615816
EIDO,StalePosition,HardExit,0.01266624229413061,0.0,0.01266624229413061,0.0,0.01266624229413061,Ineligible and below SMA126 -> hard exit after turnover cap,2022-11-02,2020-01-01,False,-0.01278776383724245,-0.06824847158217251
INDA,StalePosition,HardExit,0.007876271166118845,0.0,0.007876271166118845,0.0,0.007876271166118845,Ineligible and Mom63/Mom126 both negative -> hard exit after turnover cap,2022-11-02,2020-01-01,True,-0.02078963474015949,-0.016424225131419834
SUSB,StalePosition,HardExit,0.012666242294130617,0.0,0.012666242294130617,0.0,0.012666242294130617,Ineligible and below SMA126 -> hard exit after turnover cap,2022-11-02,2020-01-01,False,-0.031183590636971847,-0.02811178443786111
TAN,StalePosition,HardExit,0.016345183347351536,0.0,0.016345183347351536,0.0,0.016345183347351536,Ineligible and below SMA126 -> hard exit after turnover cap,2022-11-02,2020-01-01,False,-0.1750618297215938,0.03692174746604859
IXC,StalePosition,SoftTargetTrim,0.04402139728584215,0.022010698642921076,0.022010698642921076,0.022010698642921076,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-02,2020-01-01,,,
OIH,StalePosition,SoftTargetTrim,0.044021397285842145,0.022010698642921073,0.022010698642921073,0.022010698642921073,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-02,2020-01-01,,,
TUR,StalePosition,SoftTargetTrim,0.060581312731903786,0.030290656365951893,0.030290656365951893,0.030290656365951893,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-02,2020-01-01,,,
XOP,StalePosition,SoftTargetTrim,0.058973722532666285,0.029486861266333143,0.029486861266333143,0.029486861266333143,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-02,2020-01-01,,,
EWW,StalePosition,SoftTargetTrim,0.06101602987650501,0.030508014938252503,0.030508014938252503,0.030508014938252503,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
FEZ,StalePosition,SoftTargetTrim,0.03458523324866398,0.01729261662433199,0.01729261662433199,0.01729261662433199,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
IBB,StalePosition,SoftTargetTrim,0.03458523324866398,0.01729261662433199,0.01729261662433199,0.01729261662433199,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
IXC,StalePosition,SoftTargetTrim,0.03551551626659656,0.01775775813329828,0.01775775813329828,0.01775775813329828,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
KIE,StalePosition,SoftTargetTrim,0.06101602987650501,0.030508014938252503,0.030508014938252503,0.030508014938252503,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.07088647342941293,0.035443236714706464,0.035443236714706464,0.035443236714706464,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
XLE,StalePosition,SoftTargetTrim,0.06991496109415896,0.03495748054707948,0.03495748054707948,0.03495748054707948,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2022-12-30,2020-01-01,,,
INDA,StalePosition,HardExit,0.023547978717466434,0.0,0.023547978717466434,0.0,0.023547978717466434,Ineligible and below SMA126 -> hard exit after turnover cap,2022-12-30,2020-01-01,False,0.01879426973124887,0.05697645457243827
TAN,StalePosition,HardExit,0.022444551986587676,0.0,0.022444551986587676,0.0,0.022444551986587676,Ineligible and below SMA126 -> hard exit after turnover cap,2022-12-30,2020-01-01,False,-0.0322410144762566,0.018430681649659997
XOP,StalePosition,HardExit,0.032394835316473906,0.0,0.032394835316473906,0.0,0.032394835316473906,Ineligible and below SMA126 -> hard exit after turnover cap,2022-12-30,2020-01-01,False,0.030745894789820705,0.20727329808356876
FEZ,StalePosition,SoftTargetTrim,0.029348536699451245,0.014674268349725622,0.014674268349725622,0.014674268349725622,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
IBB,StalePosition,SoftTargetTrim,0.029348536699451245,0.014674268349725622,0.014674268349725622,0.014674268349725622,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
IXC,StalePosition,SoftTargetTrim,0.030137961628188003,0.015068980814094001,0.015068980814094001,0.015068980814094001,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.06015325245834989,0.030076626229174945,0.030076626229174945,0.030076626229174945,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
SHYG,StalePosition,SoftTargetTrim,0.027495966853368296,0.013747983426684148,0.013747983426684148,0.013747983426684148,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
TUR,StalePosition,SoftTargetTrim,0.061096645035355265,0.030548322517677633,0.030548322517677633,0.030548322517677633,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
XLE,StalePosition,SoftTargetTrim,0.0593288409177317,0.02966442045886585,0.02966442045886585,0.02966442045886585,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
XLI,StalePosition,SoftTargetTrim,0.027495966853368296,0.013747983426684148,0.013747983426684148,0.013747983426684148,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-02-02,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.0538172907617105,0.02690864538085525,0.02690864538085525,0.02690864538085525,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.053659771224799355,0.026829885612399677,0.026829885612399677,0.026829885612399677,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
EWH,StalePosition,SoftTargetTrim,0.03340212716878629,0.016701063584393144,0.016701063584393144,0.016701063584393144,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
FEZ,StalePosition,SoftTargetTrim,0.026926297325532606,0.013463148662766303,0.013463148662766303,0.013463148662766303,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
IXC,StalePosition,SoftTargetTrim,0.02765056820026248,0.01382528410013124,0.01382528410013124,0.01382528410013124,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
THD,StalePosition,SoftTargetTrim,0.05406110190892793,0.027030550954463967,0.027030550954463967,0.027030550954463967,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
TUR,StalePosition,SoftTargetTrim,0.05605412108486013,0.028027060542430066,0.028027060542430066,0.028027060542430066,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
XLE,StalePosition,SoftTargetTrim,0.05443222014404345,0.027216110072021724,0.027216110072021724,0.027216110072021724,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-02,2020-01-01,,,
IBB,StalePosition,HardExit,0.016479405957313953,0.0,0.016479405957313953,0.0,0.016479405957313953,Ineligible and below SMA126 -> hard exit after turnover cap,2023-03-02,2020-01-01,False,-0.05913145583615809,0.05906562539577087
BKLN,StalePosition,SoftTargetTrim,0.03964411842982687,0.019822059214913434,0.019822059214913434,0.019822059214913434,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.04504391669048176,0.02252195834524088,0.02252195834524088,0.02252195834524088,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.04491207622067503,0.022456038110337515,0.022456038110337515,0.022456038110337515,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
EWH,StalePosition,SoftTargetTrim,0.027956863160160064,0.013978431580080032,0.013978431580080032,0.013978431580080032,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.06087231944789082,0.03043615972394541,0.03043615972394541,0.03043615972394541,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
MLPA,StalePosition,SoftTargetTrim,0.07204715820065866,0.03602357910032933,0.03602357910032933,0.03602357910032933,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
THD,StalePosition,SoftTargetTrim,0.04524798138508148,0.02262399069254074,0.02262399069254074,0.02262399069254074,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
TUR,StalePosition,SoftTargetTrim,0.046916095637073774,0.023458047818536887,0.023458047818536887,0.023458047818536887,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
XAR,StalePosition,SoftTargetTrim,0.03964411842982687,0.019822059214913434,0.019822059214913434,0.019822059214913434,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-03-31,2020-01-01,,,
IXC,StalePosition,HardExit,0.015945474526252553,0.0,0.015945474526252553,0.0,0.015945474526252553,Ineligible and below SMA126 -> hard exit after turnover cap,2023-03-31,2020-01-01,False,-0.03154652749227349,0.16588027734508937
KIE,StalePosition,HardExit,0.0589758355456613,0.0,0.0589758355456613,0.0,0.0589758355456613,Ineligible and below SMA126 -> hard exit after turnover cap,2023-03-31,2020-01-01,False,-0.03547874587583599,0.09941193348834698
OIH,StalePosition,HardExit,0.04439387972623232,0.0,0.04439387972623232,0.0,0.04439387972623232,Ineligible and below SMA126 -> hard exit after turnover cap,2023-03-31,2020-01-01,False,-0.08853823386042914,0.3254988330404376
XLE,StalePosition,HardExit,0.031389864158595356,0.0,0.031389864158595356,0.0,0.031389864158595356,Ineligible and below SMA126 -> hard exit after turnover cap,2023-03-31,2020-01-01,False,-0.043163773437757125,0.174069377562186
BBJP,StalePosition,SoftTargetTrim,0.03141503945539147,0.015707519727695737,0.015707519727695737,0.015707519727695737,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
EBND,StalePosition,SoftTargetTrim,0.040591278130538457,0.020295639065269228,0.020295639065269228,0.020295639065269228,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
ECH,StalePosition,SoftTargetTrim,0.04047247022989432,0.02023623511494716,0.02023623511494716,0.02023623511494716,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
EWI,StalePosition,SoftTargetTrim,0.05485502662077441,0.027427513310387206,0.027427513310387206,0.027427513310387206,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
GLDM,StalePosition,SoftTargetTrim,0.03141503945539147,0.015707519727695737,0.015707519727695737,0.015707519727695737,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
SMH,StalePosition,SoftTargetTrim,0.03141503945539147,0.015707519727695737,0.015707519727695737,0.015707519727695737,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
XAR,StalePosition,SoftTargetTrim,0.03572525560960266,0.01786262780480133,0.01786262780480133,0.01786262780480133,0.0,Ineligible but long-term trend not hard-broken: target a 50% reduction before turnover control,2023-05-02,2020-01-01,,,
