Date,StartWindow,SignalBreadth,CashWeight,BreadthCashWeight,VolCashWeight,ActiveSleeveVol,RiskWeight,EligibleAssets,EligibleCount
2023-08-31,2022-01-01,0.7587780898876405,0.0,0.0,0.0,0.0956357320114261,1.0,"SMIN,TUR,IGV,XHB,XLC,JEPQ,XOP,SMH,URA,XLY,JQUA,BKLN,MLPA,SLV,XLI",15
2023-09-29,2022-01-01,0.4174859550561798,0.38752340823970033,0.38752340823970033,0.0,0.10981110039763055,0.6124765917602997,"URA,TUR,OIH,SMIN,MLPA,UAE,BKLN,XOP,IXC,XLE",10
2023-10-31,2022-01-01,0.21558988764044942,0.5,0.5,0.0,0.10041396658835713,0.5,"URA,MLPA,XOP,EPOL,SMIN,BKLN,KIE,GLDM,OIH,IXC",10
2023-11-30,2022-01-01,0.834620786516854,0.0,0.0,0.0,0.14048905331318354,1.0,"URA,ARKW,IGV,SMIN,BLOK,EWP,EPOL,MLPA,KIE,XLF,XME,XAR,DVYE,INDA,EWD",15
2023-12-29,2022-01-01,0.9557584269662921,0.02422382456879202,0.0,0.02422382456879202,0.184468533391334,0.975776175431208,"BLOK,ARKF,KBE,EPOL,XHB,EWD,CIBR,URA,SMH,XRT,SMIN,XME,XAR,XBI,DVYE",15
2024-01-31,2022-01-01,0.8799157303370786,0.0,0.0,0.0,0.12435625425657365,1.0,"URA,SMH,CIBR,SMIN,FDN,ARKF,XLF,XLC,JMOM,XHB,KIE,EWN,PFFD,BBJP,IHI",15
2024-02-29,2022-01-01,0.8872893258426966,0.0,0.0,0.0,0.15656664709659182,1.0,"BLOK,SMH,ARKW,XBI,XHB,JMOM,XRT,KCE,EIS,CIBR,KIE,EWD,XLC,BBJP,EWN",15
2024-03-28,2022-01-01,0.9252106741573034,0.0,0.0,0.0,0.12257457412805792,1.0,"BLOK,SMH,XHB,ARKF,JMOM,KIE,XLF,EWI,EWN,XLI,KCE,GLDM,HEFA,XLC,XRT",15
2024-04-30,2022-01-01,0.7650983146067416,0.0,0.0,0.0,0.08593978670813822,1.0,"SLVP,TUR,HEFA,GLDM,INDA,DVYE,EWU,SMIN,XLU,EPOL,AVDV,SLV,XLE,XLP,EWP",15
2024-05-31,2022-01-01,0.8620084269662922,0.0,0.0,0.0,0.11966580774002734,1.0,"SLVP,SMH,SLV,XLU,TUR,EWN,EWI,XME,EWD,EWU,KCE,HEFA,TDIV,AVDV,XLC",15
2024-06-28,2022-01-01,0.7714185393258427,0.0,0.0,0.0,0.10884095788078346,1.0,"SMH,TUR,TMFC,SMIN,EWT,TDIV,XLC,MLPA,EZA,FNDE,HEFA,VT,XYLD,USMV,IGV",15
2024-07-31,2022-01-01,0.9167837078651685,0.0,0.0,0.0,0.11823621757127405,1.0,"SLVP,KBE,XHB,BLOK,KCE,XLU,VNQ,TDIV,KIE,XAR,IBB,EZA,EWM,GLDM,EWL",15
2024-08-30,2022-01-01,0.9231039325842697,0.0,0.0,0.0,0.10369055665800483,1.0,"KBE,EWM,GDX,EZA,SPYD,XLF,XLU,KIE,USMV,EWL,EWS,EFAV,KCE,XAR,BBCA",15
2024-09-30,2022-01-01,0.9504915730337078,0.0,0.0,0.0,0.13836221946567528,1.0,"THD,MCHI,EWH,XLU,EZA,EWM,EWS,XHB,VNQ,GDX,GLDM,VNQI,KCE,DVYE,EWP",15
2024-10-31,2022-01-01,0.7861657303370786,0.0,0.0,0.0,0.130117608139096,1.0,"JETS,BLOK,KCE,GDXJ,GLDM,KBE,XLF,EIS,EZA,XLC,IGV,XLU,SPYD,ARKQ,QYLD",15
2024-11-29,2022-01-01,0.8009129213483146,0.0,0.0,0.0,0.10673446622127611,1.0,"ARKF,ARKQ,WCLD,IGV,KCE,JETS,VBK,XAR,MLPA,KIE,XLC,EIS,EWS,VOE,BBCA",15
2024-12-31,2022-01-01,0.545997191011236,0.17333801498127333,0.17333801498127333,0.0,0.09340887304221945,0.8266619850187267,"ARKQ,JETS,EIS,ARKW,UAE,FDN,XYLD,XLC,BKLN,EWS,RYLD,SHYG,XRT,MLPA",14
2025-01-31,2022-01-01,0.7756320224719101,0.0,0.0,0.0,0.09858348128157937,1.0,"ARKW,ARKQ,FDN,EIS,JETS,XLY,XLC,IHI,MLPA,XLF,EWS,UAE,EWG,XAR,EPOL",15
2025-02-28,2022-01-01,0.7029494382022472,0.0,0.0,0.0,0.09004936646083386,1.0,"MCHI,UAE,EWP,EWI,EPOL,EWS,ECH,GLDM,MLPA,XLC,HEFA,XLF,EWD,REM,XYLD",15
2025-03-31,2022-01-01,0.30126404494382025,0.5,0.5,0.0,0.09426410646301646,0.5,"GDXJ,EPOL,GLDM,EWP,ECH,MLPA,SLV,EWI,IXC,EWS,MCHI,KIE,EFAV,DIV,SCHP",15
2025-04-30,2022-01-01,0.35077247191011235,0.49871254681647936,0.49871254681647936,0.0,0.09156779415022112,0.5012874531835206,"EPOL,GLDM,EWP,GDX,UAE,ECH,EWW,EWS,EBND,VGIT,SUSB,SCHP,BNDX,BBJP,EZA",15
2025-05-30,2022-01-01,0.666432584269663,0.18375573363799869,0.0,0.18375573363799869,0.22052222284177206,0.8162442663620013,"GDX,EWP,EPOL,EWW,GLDM,EZA,ECH,EFAV,XAR,UAE,EWH,ICLN,EIS,EWY,EWD",15
2025-06-30,2022-01-01,0.9252106741573033,0.22043900557855511,0.0,0.22043900557855511,0.23089918721958105,0.7795609944214449,"EWY,EPOL,EIS,EWP,XAR,GDX,EWW,EWH,XME,EWN,EZA,ECH,UAE,SLV,EBND",15
2025-07-31,2022-01-01,0.9009831460674158,0.0,0.0,0.0,0.12458261411692757,1.0,"ARKW,URA,EWY,EWH,XAR,PBW,XME,EWP,UAE,SMH,EPOL,EWS,MCHI,AVEM,SDIV",15
2025-08-29,2022-01-01,0.9578651685393258,0.0,0.0,0.0,0.12471308014126815,1.0,"SLVP,PBW,XME,URA,ARKW,LIT,TAN,AVDV,SMH,SDIV,XAR,EZA,MCHI,EWH,SLV",15
2025-09-30,2022-01-01,0.9589185393258427,0.0,0.0,0.0,0.13309196488975492,1.0,"SLVP,PBW,URA,LIT,XME,ARKK,BLOK,SMH,SLV,XAR,EZA,EWY,ICLN,GLDM,EWW",15
2025-10-31,2022-01-01,0.9220505617977528,0.19525599375600267,0.0,0.19525599375600267,0.22367361372483988,0.8047440062439973,"PBW,EWY,LIT,SMH,TAN,ARKQ,XBI,ARKK,XME,SLV,BLOK,PICK,XAR,ARKG,OIH",15
2025-11-28,2022-01-01,0.9220505617977528,0.05104407418796053,0.0,0.05104407418796053,0.18968214972257072,0.9489559258120395,"SLV,LIT,XBI,XME,TAN,EWY,QCLN,SMH,XLV,GLDM,PICK,ECH,EZA,OIH,AVDV",15
2025-12-31,2022-01-01,0.8767556179775281,0.0,0.0,0.0,0.13955791925253694,1.0,"XBI,ECH,LIT,PICK,EWY,EZA,XME,EWP,GLDM,JETS,EPOL,AVDV,EIS,BBCA,EWM",15
2026-01-30,2022-01-01,0.9199438202247192,0.0,0.0,0.0,0.1417054421306609,1.0,"EWY,PICK,ECH,OIH,XME,LIT,TUR,GLDM,EZA,EIS,XLE,AVDV,SMH,TAN,EWW",15
2026-02-27,2022-01-01,0.8799157303370786,0.0,0.0,0.0,0.13421957266353357,1.0,"EWY,OIH,PICK,THD,LIT,VPL,EZA,EWT,XLE,AVDV,GLDM,EWW,VYMI,XLB,XLP",15
2026-03-31,2022-01-01,0.30758426966292135,0.5,0.5,0.0,0.147004895646684,0.5,"XOP,OIH,IXC,GNR,LIT,MLPA,DVYE,XBI,THD,EFAV,XLU,EWS",12
2026-04-30,2022-01-01,0.8514747191011236,0.0,0.0,0.0,0.1531448002620849,1.0,"OIH,EWT,SMH,LIT,XOP,QCLN,EIS,AVUV,MLPA,PAVE,GNR,TUR,DIV,TDIV,FNDF",15
2026-05-29,2022-01-01,0.8535814606741573,0.2086774994056937,0.0,0.2086774994056937,0.2274673093015992,0.7913225005943063,"SMH,EWT,TAN,CIBR,PBW,TDIV,QQQJ,EIS,LIT,PICK,VUG,FDN,EPOL,AVUV,ARKG",15
2026-06-30,2022-01-01,0.848314606741573,0.0,0.0,0.0,0.17027766521832305,1.0,"EWT,XBI,SCHA,JETS,CIBR,EWN,AVUV,ICVT,XLI,KBE,XHB,THD,QYLD,DIA,SPYD",15
2026-07-31,2022-01-01,0.7471910112359551,0.0,0.0,0.0,0.08273884661641268,1.0,"CIBR,EWS,XOP,WCLD,EPOL,MLPA,JQUA,THD,AVUV,VOE,SPYD,EWP,RYLD,KIE,XLF",15
