Ticker,Score,Mom21,Mom126Skip21,Mom63,Mom126,RS63VsSPY,RS126VsSPY,Vol63Ann,DownsideVol63Ann,AboveSMA50,AboveSMA126,PositiveMom63,PositiveMom126,OutperformSPY63,OutperformSPY126,Date,StartWindow,Eligible,Rank
BNDX,0.15148312309027956,-0.0010307694865221428,0.021542421836634906,-0.0008375052717539688,0.020489447079017786,-0.03345228490522856,-0.14329973498795345,0.040065272153188974,0.028036796528033234,False,False,False,True,False,False,2024-05-31,2023-01-01,False,157
BLV,-0.10566758728845072,0.021670868496749485,0.006125467916384686,-0.010725457197137134,0.02792908062283117,-0.04334023683061172,-0.13586010144414007,0.10793283147065677,0.08369658237969221,True,False,False,True,False,False,2024-05-31,2023-01-01,False,158
EBND,-0.2356468877403306,0.006982653730268407,-0.001302994345944719,-0.011806875581674703,0.0056705610259935035,-0.04442165521514929,-0.15811862104097774,0.06929062680813523,0.052734002601380336,True,False,False,True,False,False,2024-05-31,2023-01-01,False,159
ARKF,-0.5906585452173538,-0.033695661421275,0.17396847143007999,-0.08444903971494733,0.13441082729752019,-0.11706381934842192,-0.029378354769451054,0.27357379722602065,0.19765742283250287,False,False,False,True,False,False,2024-05-31,2023-01-01,False,160
XT,-1.2101654270963391,0.023792750441687716,0.024000884764266317,-0.03728862590310189,0.04836468226752988,-0.06990340553657648,-0.11542449979944136,0.16240057377062522,0.12285885706975916,True,False,False,True,False,False,2024-05-31,2023-01-01,False,161
CIBR,-1.5474567639492867,-0.019665480347469733,0.09817054544044512,-0.07677119689484835,0.07657449416091588,-0.10938597652832294,-0.08721468790605535,0.1610151352602831,0.12868427894058246,False,False,False,True,False,False,2024-05-31,2023-01-01,False,162
VGLT,-1.6783247839907844,0.017512521897452338,-0.0029124378356086833,-0.025131161358714182,0.014549079930472608,-0.05774594099218877,-0.14924010213649863,0.11749063554803883,0.09145278217556246,True,False,False,True,False,False,2024-05-31,2023-01-01,False,163
EWW,-1.9607780348760186,-0.01874819018279328,0.061700844386785914,-0.01112293786835783,0.04179587503899018,-0.04373771750183242,-0.12199330702798106,0.17119839692283115,0.12087206076035042,False,False,False,True,False,False,2024-05-31,2023-01-01,False,164
XLY,-2.185793644756573,-0.004244033930453361,0.05120134932216036,-0.0337864964477258,0.046740015127898715,-0.06640127608120039,-0.11704916693907252,0.15016694999353683,0.11342013580637941,False,False,False,True,False,False,2024-05-31,2023-01-01,False,165
ARKW,-2.3032132737665263,-0.023051691012728415,0.1458801724578973,-0.08456068638399461,0.11946569678478602,-0.1171754660174692,-0.044323485282185215,0.28744808209187694,0.21095307432459215,False,False,False,True,False,False,2024-05-31,2023-01-01,False,166
VNQ,-2.473948647572281,0.03070829973821909,0.0088665407737194,-0.03923750542897142,0.03984711690365894,-0.07185228506244601,-0.1239420651633123,0.1790461907005737,0.13616035845979962,True,False,False,True,False,False,2024-05-31,2023-01-01,False,167
KSA,-3.186133049268896,-0.07238671408591812,0.1062073437804607,-0.08716443869899637,0.026132629066481616,-0.11977921833247096,-0.13765655300048962,0.13281265701508777,0.11818372210327623,False,False,False,True,False,False,2024-05-31,2023-01-01,False,168
EWY,-5.828364289643689,-0.03537081620809479,0.0492123131994755,-0.05213420954024095,0.012100817306026856,-0.08474898917371554,-0.15168836476094438,0.2010847092778785,0.1518215368864781,False,False,False,True,False,False,2024-05-31,2023-01-01,False,169
THD,-11.38067184350946,-0.014723485395313318,-0.03165053459566314,-0.027049897770814235,-0.0459080138071033,-0.059664677404288824,-0.20969719587407454,0.14509155061174078,0.0991265557540935,False,False,False,False,False,False,2024-05-31,2023-01-01,False,170
UAE,-12.477074848142632,-0.043478315596868766,-0.015909526938894913,-0.05295528547785311,-0.05869612310251748,-0.0855700651113277,-0.22248530516948872,0.14496656978298902,0.11715085996686936,False,False,False,False,False,False,2024-05-31,2023-01-01,False,171
IGV,-12.79010780237503,-0.022775780865566753,0.019338321783040735,-0.09772611130488529,-0.003877904461764392,-0.13034089093835988,-0.16766708652873563,0.2180648637670185,0.1853356095728321,False,False,False,False,False,False,2024-05-31,2023-01-01,False,172
WCLD,-15.32362380886435,-0.0581682914145466,0.03159909905933578,-0.1459034496252305,-0.02840725795773147,-0.17851822925870509,-0.1921964400247027,0.22012265125352648,0.18891349241009617,False,False,False,False,False,False,2024-05-31,2023-01-01,False,173
EIDO,-17.18982961711841,-0.037974684848643414,-0.048054563009296,-0.10910737056216169,-0.08420439097212218,-0.14172215019563628,-0.24799357303909342,0.1765923605276167,0.1452378911060451,False,False,False,False,False,False,2024-05-31,2023-01-01,False,174
LIT,-18.1403710458615,-0.047556521077653624,-0.035965290676648665,-0.050469714277552535,-0.08181142765017435,-0.08308449391102712,-0.2456006097171456,0.29785022111746384,0.2178861621306776,False,False,False,False,False,False,2024-05-31,2023-01-01,False,175
ARKK,-21.646493711948946,-0.05519696250593242,-0.02559098437554297,-0.16239146591709475,-0.07937540227640871,-0.19500624555056933,-0.24316458434337995,0.29717537715796943,0.23886967495869676,False,False,False,False,False,False,2024-05-31,2023-01-01,False,176
PBW,-21.727832007149388,0.08494562655787297,-0.18992856525458102,-0.010744363928769318,-0.12111653967349634,-0.04335914356224391,-0.2849057217404676,0.35585577691136683,0.23613703490098853,True,False,False,False,False,False,2024-05-31,2023-01-01,False,177
ARKG,-28.336917681920944,0.012815190537343035,-0.1279740182534782,-0.2106958995692486,-0.1167988391438829,-0.2433106792027232,-0.28058802121085413,0.33156276841041565,0.26592453321787324,False,False,False,False,False,False,2024-05-31,2023-01-01,False,178
SMH,39.323950697308725,0.08275839337410495,0.44096586196367094,0.16696916726112,0.5602178816067167,0.10657105957325119,0.3912925849127191,0.2963046055704144,0.19524103606052728,True,True,True,True,True,True,2024-07-02,2023-01-01,True,1
TUR,29.461068826039636,-0.0156696215557105,0.3139357879803717,0.16715806801481392,0.2933469114342149,0.10675996032694512,0.12442161474021729,0.23045934391479284,0.13314043258414354,True,True,True,True,True,True,2024-07-02,2023-01-01,True,2
IXN,25.04257768598838,0.09369085300496605,0.16211736343844807,0.1296048533136016,0.2709971305108785,0.06920674562573281,0.1020718338168809,0.19527327177613418,0.12461038487990779,True,True,True,True,True,True,2024-07-02,2023-01-01,False,3
TMFC,24.444911068921357,0.07631788517692573,0.15388107818090102,0.10993913213604545,0.24194284181333825,0.04954102444817665,0.07301754511934067,0.14021142959614924,0.08718838297540626,True,True,True,True,True,True,2024-07-02,2023-01-01,True,4
VUG,24.44442239417431,0.07649205047603957,0.1579873709720312,0.11046147443729937,0.2465641994030403,0.05006336674943057,0.07763890270904272,0.1497151831124711,0.09492443444301933,True,True,True,True,True,True,2024-07-02,2023-01-01,False,5
TDIV,22.98093730893204,0.06904633259678739,0.1450546990966879,0.10478825634380318,0.2241165266920322,0.04439014865593438,0.05519122999803461,0.15561065671639487,0.0987723672302347,True,True,True,True,True,True,2024-07-02,2023-01-01,True,6
QQQM,22.42848067700929,0.07633209329289259,0.1276456894056186,0.10343114801225162,0.21372124537065673,0.04303304032438282,0.04479594867665915,0.14846972372108572,0.09576131096427054,True,True,True,True,True,True,2024-07-02,2023-01-01,False,7
XLK,21.893988487399042,0.08919202364257184,0.12589584773103923,0.10652341697920242,0.22631677680093953,0.04612530929133363,0.05739148010694195,0.18794713575856753,0.12295567074828631,True,True,True,True,True,True,2024-07-02,2023-01-01,False,8
EWT,21.653190363501903,0.06882983208868709,0.13075376970051988,0.10895734540184798,0.20858336180265669,0.048559237713979186,0.0396580651086591,0.18166402306848697,0.12012900874149243,True,True,True,True,True,True,2024-07-02,2023-01-01,True,9
MGC,21.641276763291305,0.05574446869447369,0.1314234322509953,0.07779237203429945,0.19449403035030466,0.017394264346430655,0.025568733656307074,0.11020844926548998,0.0705705306026101,True,True,True,True,True,True,2024-07-02,2023-01-01,False,10
SMIN,20.153181594401325,0.06656275537859058,0.09682017417973343,0.12692306025887135,0.169827547127962,0.06652495257100255,0.0009022504339644133,0.19564271874621736,0.14474377864470858,True,True,True,True,True,True,2024-07-02,2023-01-01,True,11
SPYX,20.049224915330065,0.043720067123357964,0.12169864604994807,0.06265658190085999,0.17073938614743134,0.0022584742129911906,0.0018140894534337537,0.10466954767035266,0.06773659338417531,True,True,True,True,True,True,2024-07-02,2023-01-01,False,12
SPY,19.85154960038547,0.04354177176946061,0.12015189838729023,0.060398107687868796,0.16892529669399758,0.0,0.0,0.10453115401883659,0.06891321730852103,True,True,True,True,False,False,2024-07-02,2023-01-01,False,13
JEPQ,19.764805857084983,0.038933227750790333,0.12738762252691993,0.05834991092028696,0.17128046159818244,-0.0020481967675818336,0.002355164904184859,0.11185865457123621,0.07756967374932475,True,True,True,True,False,True,2024-07-02,2023-01-01,False,14
SLV,19.567162626066775,-0.032986737053691706,0.28822170351344356,0.09057823746791693,0.24572747291278696,0.030180129780048137,0.07680217621878938,0.376224279588903,0.24725187504580876,True,True,True,True,True,True,2024-07-02,2023-01-01,True,15
XLC,19.433823422243435,0.03227129586983635,0.1600861328389931,0.04199452750636046,0.1975236156663347,-0.01840358018150834,0.02859831897233711,0.15010442114048705,0.10820357719658283,True,True,True,True,False,True,2024-07-02,2023-01-01,True,16
ESGU,19.320638123439373,0.0431452789012734,0.11370913041154407,0.05722210697686281,0.1617604214580448,-0.0031760007110059885,-0.007164875235952772,0.10479273764055924,0.06910175086303987,True,True,True,True,False,False,2024-07-02,2023-01-01,False,17
JMOM,18.865370794539725,0.040739758208564236,0.14235190013597143,0.025766943652608454,0.18889104033660487,-0.03463116403526034,0.01996574364260728,0.1195545042919344,0.07729751044689848,True,True,True,True,False,True,2024-07-02,2023-01-01,False,18
GSLC,18.795619000959494,0.04071263132583769,0.11405951176555673,0.04809278257327887,0.15941580594311056,-0.012305325114589927,-0.009509490750887029,0.10503800634049171,0.06952723087688881,True,True,True,True,False,False,2024-07-02,2023-01-01,False,19
DSI,18.707994401326474,0.039692068987944085,0.11692485488749149,0.05074163597235959,0.16125791328203531,-0.009656471715509207,-0.00766738341196227,0.11706317022206095,0.07953942404253257,True,True,True,True,False,False,2024-07-02,2023-01-01,False,20
INDA,18.6389631782758,0.024999950919584846,0.12595032078470436,0.0868807839353396,0.15409902354221283,0.026482676247470804,-0.014826273151784752,0.17966731761924368,0.13408348015756041,True,True,True,True,True,False,2024-07-02,2023-01-01,False,21
VTI,18.521463891412377,0.038523523816241356,0.1095172091359069,0.049888076619137856,0.15225972176658353,-0.01051003106873094,-0.01666557492741405,0.10599891433397929,0.0706325381150162,True,True,True,True,False,False,2024-07-02,2023-01-01,False,22
EWN,18.097989467218788,0.0009273945267040951,0.17853864923233354,0.032325862676761075,0.17963161952514084,-0.02807224501110772,0.010706322831143256,0.1709841269108027,0.11465195349568616,True,True,True,True,False,True,2024-07-02,2023-01-01,True,23
HEFA,17.91738743338456,0.0015445979371147,0.13274063135791225,0.031622709852081154,0.13449026020039367,-0.02877539783578764,-0.03443503649360391,0.08876129320430577,0.060110167442370674,True,True,True,True,False,False,2024-07-02,2023-01-01,True,24
FNDE,17.639786746350534,0.012954632560939983,0.10732981014681608,0.06852820474314103,0.12167486096104363,0.008130097055272234,-0.047250435732953955,0.13023816462910565,0.08958501393462447,True,True,True,True,True,False,2024-07-02,2023-01-01,True,25
QTEC,16.965363924709635,0.08184790140356202,0.08967183664617018,0.05530575470914956,0.1788591896942242,-0.005092352978719239,0.009933893000226623,0.1921344468423327,0.1314207464208835,True,True,True,True,False,True,2024-07-02,2023-01-01,False,26
VT,16.680711440909423,0.02098574706782763,0.0977588820910611,0.03678629739652406,0.1207961723320854,-0.023611810291344737,-0.04812912436191219,0.10188344820949231,0.06869612695420854,True,True,True,True,False,False,2024-07-02,2023-01-01,False,27
AVEM,16.478404601055963,0.015437054754476653,0.09654808836719542,0.055950653396995564,0.11347556124823632,-0.004447454290873232,-0.05544973544576126,0.1326233661331752,0.09228872953451399,True,True,True,True,False,False,2024-07-02,2023-01-01,False,28
EWM,16.190083519317067,-0.004254886089506638,0.09397252846915594,0.049950807146319054,0.08931779997546996,-0.010447300541549742,-0.07960749671852763,0.10024683354543017,0.06808249258466251,True,True,True,True,False,False,2024-07-02,2023-01-01,True,29
AVUS,16.05854229850113,0.022146373048436807,0.09963649869310331,0.02352718878992599,0.12398945881083767,-0.036870918897942806,-0.04493583788315991,0.10643599806374943,0.07373090553970714,True,True,True,True,False,False,2024-07-02,2023-01-01,True,30
BLOK,15.696763960707415,0.07893957192437595,0.13796613957955017,0.04020684680312292,0.22779669950239434,-0.020191260884745876,0.058871402808396756,0.30547836003179607,0.20468189253119473,True,True,True,True,False,True,2024-07-02,2023-01-01,True,31
QYLD,15.623633173222567,0.025142964201613438,0.0695777754659308,0.022949974213512192,0.09647013118531222,-0.037448133474356604,-0.07245516550868536,0.06635285203752844,0.049376779141050334,True,True,True,True,False,False,2024-07-02,2023-01-01,False,32
JQUA,15.530143685362173,0.03323029130642752,0.0843866170081744,0.01722500413559236,0.12042110018014762,-0.04317310355227644,-0.04850419651384996,0.09985396349595932,0.07084659294827891,True,True,True,True,False,False,2024-07-02,2023-01-01,False,33
EWS,15.420233347205343,0.004893752692581632,0.06909681563390646,0.07025257409689556,0.07432871105404537,0.009854466409026763,-0.09459658563995221,0.12805595896231045,0.08053622415730843,True,True,True,True,True,False,2024-07-02,2023-01-01,True,34
MLPA,15.307682929905408,0.05417642713815396,0.07713446840943927,0.016195391480881227,0.1354897654552174,-0.04420271620698757,-0.03343553123878018,0.12034754044387544,0.08593389644278254,True,True,True,True,False,False,2024-07-02,2023-01-01,False,35
VWO,15.15307847987711,0.015621503182834617,0.07214840709603876,0.0486399443657759,0.08889697684996056,-0.011758163322092896,-0.08002831984403702,0.12036986966803001,0.08088056676533982,True,True,True,True,False,False,2024-07-02,2023-01-01,False,36
XYLD,14.980963373337248,0.020928153897120216,0.055349961764371125,0.018424817331898824,0.07743648817949578,-0.04197329035596997,-0.09148880851450181,0.04810153026184431,0.033011901288943456,True,True,True,True,False,False,2024-07-02,2023-01-01,False,37
EPOL,14.926645790104926,-0.008206994456540717,0.14911084428691224,0.051459169719876297,0.1396800979578987,-0.0089389379679925,-0.029245198736098876,0.24878476110443978,0.17930164198189733,True,True,True,True,False,False,2024-07-02,2023-01-01,False,38
VIG,14.556378245810466,0.022435883040428983,0.06362210630742449,0.02340168716541169,0.08748540748375255,-0.03699642052245711,-0.08143988921024503,0.09032972273255649,0.06440631084442981,True,True,True,True,False,False,2024-07-02,2023-01-01,False,39
DIVO,14.497597004159324,0.017142487710438026,0.0657071200103645,0.017149960372915274,0.08397599121806842,-0.04324814731495352,-0.08494930547592916,0.07845907930239399,0.055607714144872145,True,True,True,True,False,False,2024-07-02,2023-01-01,False,40
XLF,14.424493402384911,0.01123799278613169,0.09999480542104067,0.004682369283975918,0.11235653910914456,-0.05571573840389288,-0.056568757584853024,0.11795728905023187,0.08383968175307047,True,True,True,True,False,False,2024-07-02,2023-01-01,False,41
USMV,14.397414036501235,0.021128399077971594,0.058844468612253786,0.02013994037127209,0.08121615710659613,-0.040258167316596705,-0.08770913958740145,0.07925827810806783,0.05698972706195962,True,True,True,True,False,False,2024-07-02,2023-01-01,False,42
KCE,14.347909266956892,0.0030375790720611473,0.10640330114278407,0.015466964571669406,0.10976408865559484,-0.04493114311619939,-0.059161208038402746,0.14054547619050253,0.10021973152665506,True,True,True,True,False,False,2024-07-02,2023-01-01,False,43
XLP,14.249620618905407,-0.00209420573046204,0.06918134017590738,0.035128280285472435,0.066942254486408,-0.02526982740239636,-0.10198304220758958,0.09958356611481141,0.06261284810903432,True,True,True,True,False,False,2024-07-02,2023-01-01,False,44
XSOE,14.155354560315269,0.025250035218540523,0.059051048116841365,0.044666408580937844,0.0857921243800237,-0.015731699106930952,-0.08313317231397388,0.13680814825852897,0.09178729478357911,True,True,True,True,False,False,2024-07-02,2023-01-01,False,45
EMXC,13.867587018627585,0.03757637457344498,0.05043695967659767,0.03631892544546966,0.08990857233919614,-0.024079182242399133,-0.07901672435480145,0.13209506660625608,0.09395221220562751,True,True,True,True,False,False,2024-07-02,2023-01-01,False,46
BKLN,13.864451478831349,0.0016250935292287938,0.033982911316342124,0.017613907184681032,0.035663230254855405,-0.042784200503187764,-0.13326206643914218,0.019922818937720046,0.012407787916507372,True,True,True,True,False,False,2024-07-02,2023-01-01,False,47
DVYE,13.80355798062713,-0.02234095360540611,0.09672430977983582,0.06998935296113196,0.07222244285712343,0.00959124527326316,-0.09670285383687416,0.1294159859756836,0.08075642160708946,False,True,True,True,True,False,2024-07-02,2023-01-01,False,48
ESGE,13.67305654341488,0.024293776488033325,0.04810124478091171,0.0470556616997817,0.0735635821584486,-0.013342445988087093,-0.09536171453554898,0.13564840834846292,0.09264939105823532,True,True,True,True,False,False,2024-07-02,2023-01-01,False,49
EWU,13.492467496025053,-0.018664502210557155,0.10629193566214745,0.03990551603916859,0.0856435473834598,-0.02049259164870021,-0.08328174931053778,0.11137097873305087,0.07442142547172353,False,True,True,True,False,False,2024-07-02,2023-01-01,False,50
ESGD,13.379333953698865,-0.014469186862393513,0.09422317669118518,0.011550467730306657,0.0783906570784787,-0.04884763995756214,-0.09053463961551889,0.12085484048212528,0.08901089337861903,True,True,True,True,False,False,2024-07-02,2023-01-01,False,51
FDN,13.376397650044758,0.0658775236784126,0.06652766968514556,0.01073700474653383,0.1367878714985109,-0.04966110294133497,-0.03213742519548668,0.17510000317945718,0.1280053510337787,True,True,True,True,False,False,2024-07-02,2023-01-01,False,52
VYMI,13.303067838877954,-0.01595898341780977,0.0857565133173912,0.017090115811793094,0.06842894312558001,-0.0433079918760757,-0.10049635356841757,0.11506896133238127,0.08682451981630741,True,True,True,True,False,False,2024-07-02,2023-01-01,False,53
VTV,13.231102822557231,0.006777912933304098,0.07225470317206772,0.0009697332259126501,0.0795223521924937,-0.059428374461956146,-0.08940294450150388,0.09456909168498595,0.07020854233692368,True,True,True,True,False,False,2024-07-02,2023-01-01,False,54
XLU,13.165174160767256,-0.046203560191027115,0.12815467399195968,0.0532783918889419,0.07602991160738348,-0.0071197157989268955,-0.0928953850866141,0.14888986735111073,0.09587890813921326,False,True,True,True,False,False,2024-07-02,2023-01-01,False,55
VXUS,13.13352651710391,-0.007224527399259939,0.07785405402080281,0.014708861733104817,0.07006706787512629,-0.04568924595476398,-0.0988582288188713,0.11385679840649525,0.08363834756873353,True,True,True,True,False,False,2024-07-02,2023-01-01,False,56
EFG,13.117347320840947,-0.008515410410909197,0.09318927043205916,0.005970159037246736,0.0838803151375278,-0.05442794865062206,-0.08504498155646978,0.12681435902003016,0.09124928574137588,True,True,True,True,False,False,2024-07-02,2023-01-01,False,57
EEMV,13.08262619087046,0.02445857992472522,0.025465114646372466,0.02898922823343142,0.05054653511296836,-0.03140887945443738,-0.11837876158102922,0.08121680608190271,0.05693135319092927,True,True,True,True,False,False,2024-07-02,2023-01-01,False,58
SHYG,13.063800098235877,0.0060788495114938446,0.026584917012137943,0.015552951552465277,0.032825372233423966,-0.04484515613540352,-0.13609992446057362,0.03671130053597145,0.024816232410310526,True,True,True,True,False,False,2024-07-02,2023-01-01,False,59
USHY,12.927391664111607,0.004515603730513185,0.028830676923633947,0.016771577752226152,0.03347646856641684,-0.043626529935642644,-0.13544882812758074,0.046077382601515914,0.031421387546692096,True,True,True,True,False,False,2024-07-02,2023-01-01,False,60
GLDM,12.797831981971685,-0.007092156136145333,0.1401616567881172,0.013824908324209684,0.13207545229772966,-0.04657319936365911,-0.03684984439626793,0.17206661592154063,0.1286877172268264,False,True,True,True,False,False,2024-07-02,2023-01-01,False,61
JEPI,12.75996410381219,0.005856256137458882,0.04946064419519369,0.0023304822375995737,0.05560655453378316,-0.05806762545026922,-0.11331874216021443,0.06856028420612431,0.05028899259750459,True,True,True,True,False,False,2024-07-02,2023-01-01,False,62
VSGX,12.6806785108705,-0.0030428360392729115,0.0708896310731768,0.012099511169454624,0.06763108950966368,-0.04829859651841417,-0.1012942071843339,0.11793286405925894,0.08332671080947672,True,True,True,True,False,False,2024-07-02,2023-01-01,False,63
AVDV,12.65353758561925,-0.028237194585448377,0.1054334941192534,0.006358197730804482,0.074219153444536,-0.054039909957064314,-0.09470614324946158,0.14011677990113405,0.10331757319073269,True,True,True,True,False,False,2024-07-02,2023-01-01,False,64
SUSB,12.388584291136619,0.0044695232588960465,0.013505095716163762,0.011560166332378552,0.01803498031447681,-0.048837941355490244,-0.15089031637952077,0.026697884495588957,0.019018168446255257,True,True,True,True,False,False,2024-07-02,2023-01-01,False,65
VIGI,12.33429218586159,0.007036491588660931,0.04471507058431223,0.017536957066977443,0.05206619939102608,-0.04286115062089135,-0.1168590973029715,0.10288096618919645,0.07307176567810464,True,True,True,True,False,False,2024-07-02,2023-01-01,False,66
HYD,12.325108850986382,0.009720604248150577,0.017528530569334677,0.013279112327208686,0.027419522726201517,-0.04711899536066011,-0.14150577396779607,0.046541465033572114,0.030369200024554146,True,True,True,True,False,False,2024-07-02,2023-01-01,False,67
SDIV,12.238679068629601,-0.02071670381262014,0.05418677876031075,0.047954338931642804,0.03234750350155324,-0.012443768756225992,-0.13657779319244434,0.1408358894146951,0.10328764769852364,True,True,True,True,False,False,2024-07-02,2023-01-01,False,68
XLV,11.929049178532724,0.0017676106301123262,0.046495017117804904,0.006497311963751029,0.048344812834421935,-0.05390079572411777,-0.12058048385957565,0.09466906993295396,0.06661717661073838,True,True,True,True,False,False,2024-07-02,2023-01-01,False,69
DIA,11.759807308610005,0.020528195695006968,0.03099920056130978,0.009464492762884413,0.05216375391182804,-0.05093361492498438,-0.11676154278216955,0.1005241779128931,0.07418836817835235,True,True,True,True,False,False,2024-07-02,2023-01-01,False,70
EWL,11.754874134783767,-0.005479935537296199,0.02877996079329659,0.04493442299251016,0.02314231292608726,-0.015463684695358637,-0.14578298376791032,0.12451398228775037,0.08179533709473007,True,True,True,True,False,False,2024-07-02,2023-01-01,False,71
IGV,11.748395697959422,0.12612253357871261,-0.011841642532316232,0.04153317023088676,0.11278739308848729,-0.018864937456982034,-0.0561379036055103,0.20534808628136042,0.1578426331510782,True,True,True,True,False,False,2024-07-02,2023-01-01,False,72
MCHI,11.583274102833643,-0.0260082750404933,0.10752968863985313,0.06082605393522411,0.07872475188219585,0.0004279462473553153,-0.09020054481180173,0.20890309150965708,0.13187772251121757,False,True,True,True,True,False,2024-07-02,2023-01-01,False,73
CIBR,11.549376963662546,0.081996891526529,0.006525242249259877,0.02289783689291225,0.08905718335668578,-0.03750027079495655,-0.07986811333731181,0.1620821925716757,0.11111426521324887,True,True,True,True,False,False,2024-07-02,2023-01-01,False,74
XLY,11.373839166679831,0.06305870165410155,-0.0049498345291030255,0.03901640933303785,0.05779673698619048,-0.021381698354830947,-0.1111285597078071,0.14941956613089655,0.10173425772100207,True,True,True,True,False,False,2024-07-02,2023-01-01,False,75
SCHP,11.365279224251791,0.0019216218110966743,0.0053902944561958765,0.01324043180451473,0.007322274374687687,-0.04715767588335407,-0.1616030223193099,0.04761809261903341,0.034318419369451604,True,True,True,True,False,False,2024-07-02,2023-01-01,False,76
EFAV,11.339068638931069,-0.01362503917113711,0.04415409277393434,0.009977123579789415,0.02992745235918637,-0.05042098410807938,-0.13899784433481122,0.09717533292129577,0.06756056984791371,True,True,True,True,False,False,2024-07-02,2023-01-01,False,77
VGK,11.313091902949639,-0.027558455400345405,0.10456548385231557,0.013449066613519856,0.07412536522881052,-0.04694904107434894,-0.09479993146518706,0.12802276997361328,0.09269760125816622,False,True,True,True,False,False,2024-07-02,2023-01-01,False,78
EWD,11.196854966345605,-0.03397086420257145,0.09255407998497933,0.019335513714430874,0.055439073699844243,-0.04106259397343792,-0.11348622299415334,0.18305649206394076,0.1319248018564512,True,True,True,True,False,False,2024-07-02,2023-01-01,False,79
EZA,11.083063517219072,0.03484134642190573,0.021307779545995276,0.08916923084518547,0.05689151769654455,0.02877112315731667,-0.11203377899745304,0.26387066468069514,0.172361611269253,True,True,True,True,True,False,2024-07-02,2023-01-01,False,80
VWOB,10.895871677455917,-0.004941708926693655,0.026270923711620098,0.0018549249279007363,0.021199391526708133,-0.05854318275996806,-0.14772590516728945,0.07605897271851957,0.05642121845931525,True,True,True,True,False,False,2024-07-02,2023-01-01,False,81
SPYD,10.696255702926566,-0.0015249038400575454,0.03549620408023402,0.014933368659944879,0.033917171942267066,-0.04546473902792392,-0.13500812475173052,0.12834619995400126,0.09383497516543891,True,True,True,True,False,False,2024-07-02,2023-01-01,False,82
EFV,10.515863287595643,-0.0252049285740934,0.08848528428146252,0.010300794216435483,0.06105009043719645,-0.050097313471433313,-0.10787520625680114,0.1240703996990067,0.09183330560918937,False,True,True,True,False,False,2024-07-02,2023-01-01,False,83
GSIE,10.502335909603934,-0.01905192238519804,0.08370137585904014,0.005126221052235369,0.06305478135744136,-0.05527188663563343,-0.10587051533655623,0.11487627285321483,0.08531679617857887,False,True,True,True,False,False,2024-07-02,2023-01-01,False,84
AVDE,10.465327457999043,-0.021707452359239654,0.08960212803008916,0.002438446614596579,0.06594964174534979,-0.05795966107327222,-0.1029756549486478,0.11908890646734142,0.08986614903007693,False,True,True,True,False,False,2024-07-02,2023-01-01,False,85
SUSC,10.443725029502572,8.657108093546029e-05,0.0017211100839373827,0.006924647998773237,0.0018078301632331595,-0.05347345968909556,-0.16711746653076442,0.06041332237916831,0.043976536217728686,True,True,True,True,False,False,2024-07-02,2023-01-01,False,86
DIV,10.335054386318667,-0.016390843035468117,0.038606598902732436,0.004675367281662179,0.02158296116451619,-0.05572274040620662,-0.1473423355294814,0.10989111343144066,0.07637840635378279,True,True,True,True,False,False,2024-07-02,2023-01-01,False,87
XAR,10.173389925762303,-0.023922678542938947,0.07745350443786503,0.02238799759883614,0.051677930606234934,-0.038010110089032656,-0.11724736608776265,0.13838437400958986,0.09415195091787004,False,True,True,True,False,False,2024-07-02,2023-01-01,False,88
VEA,10.101034756248424,-0.016078424634270894,0.07968895965956224,0.002051005452231136,0.06232926209322165,-0.05834710223563766,-0.10659603460077594,0.12040033841144915,0.09044435430868757,False,True,True,True,False,False,2024-07-02,2023-01-01,False,89
EWA,9.569963817206773,0.003276800801051527,0.027329268792387396,0.013076829745070295,0.030695622163309677,-0.0473212779427985,-0.1382296745306879,0.15624659370155158,0.11778984577499789,True,True,True,True,False,False,2024-07-02,2023-01-01,False,90
BBJP,9.505293280252037,-0.0022770855477294294,0.09704081235467976,-0.013679671504059465,0.09454275657559763,-0.07407777919192826,-0.07438254011839995,0.14863271791102847,0.10770964428231374,True,True,False,True,False,False,2024-07-02,2023-01-01,False,91
FTCS,9.42550603173832,0.009382462071798825,0.04213891316361651,-0.00021237301979559753,0.05191674198991958,-0.060610480707664394,-0.117008554704078,0.08469805618348392,0.06187173418119732,True,True,False,True,False,False,2024-07-02,2023-01-01,False,92
SLVP,9.254799110640093,-0.09592696697768832,0.2704589879220527,0.011322520488050491,0.1485877105411466,-0.049075587199818305,-0.020337586152850973,0.4028282796585089,0.26101869328652305,False,True,True,True,False,False,2024-07-02,2023-01-01,False,93
GDXJ,9.221887101548251,-0.06591218614270611,0.2106394379242793,0.02408758562445179,0.13084354594011294,-0.036310522063417006,-0.03808175075388465,0.3642115523939622,0.26955932870545235,False,True,True,True,False,False,2024-07-02,2023-01-01,False,94
KBE,8.736725905033106,0.031036159943752084,-0.004089747796097831,0.03511429023379553,0.026819482080924884,-0.025283817454073265,-0.1421058146130727,0.19910726883401847,0.13972767464341268,True,True,True,True,False,False,2024-07-02,2023-01-01,False,95
GDX,8.700196436714299,-0.04195995435265598,0.16197639035965783,0.026554031258696265,0.11321991406130283,-0.03384407642917253,-0.055705382632694755,0.3327733208450779,0.24938418222879935,False,True,True,True,False,False,2024-07-02,2023-01-01,False,96
